,Customer ID,Is Blocked,Created At,Outstanding Amount,Loyalty Points,Number of Employees,Returning customer
2533,4102600,0,1628866313000000000,0,3,3.0,1
2534,4102675,0,1628867003000000000,0,3,3.0,1
2535,4102691,0,1628867163000000000,0,3,3.0,1
2536,4102731,0,1628867549000000000,0,5,4.0,1
2537,4102856,0,1628868632000000000,0,3,2.0,1
2538,4102902,0,1628869106000000000,0,3,2.0,1
2539,4102941,0,1628869390000000000,0,3,2.0,1
2540,4102980,0,1628869695000000000,0,183,3.0,1
2541,4103038,0,1628870329000000000,0,0,2.0,0
2542,4103143,0,1628871266000000000,0,63,2.0,1
2543,4103150,0,1628871328000000000,0,202,3.0,1
2544,4103157,0,1628871397000000000,0,77,2.0,1
2545,4103200,0,1628871855000000000,0,3,1.0,1
2546,4103225,0,1628872098000000000,0,61,2.0,1
2547,4103373,0,1628873425000000000,0,3,2.0,1
2548,4103489,0,1628874387000000000,0,3,2.0,1
2549,4103600,0,1628875420000000000,0,3,2.0,1
2550,4103640,0,1628876010000000000,0,3,2.0,1
2551,4103703,0,1628876694000000000,0,234,2.0,1
2552,4103959,0,1628879856000000000,0,0,2.0,0
2553,4103969,0,1628879951000000000,0,3,2.0,1
2554,4106180,0,1628925959000000000,0,3,1.0,1
2555,4106361,0,1628928361000000000,0,3,2.0,1
2556,4106403,0,1628929060000000000,0,373,2.0,1
2557,4106506,0,1628930528000000000,0,25,1.0,1
2558,4106665,0,1628932351000000000,0,3,1.0,1
2559,4106689,0,1628932607000000000,0,3,2.0,1
2560,4106708,0,1628932899000000000,0,3,2.0,1
2561,4106773,0,1628933888000000000,0,3,2.0,1
2562,4106790,0,1628934082000000000,0,3,2.0,1
2563,4106817,0,1628934403000000000,0,4,2.0,1
2564,4106992,0,1628936758000000000,0,4,3.0,1
2565,4107033,0,1628937234000000000,0,3,2.0,1
2566,4107042,0,1628937332000000000,0,0,2.0,0
2567,4107227,0,1628939824000000000,0,110,3.0,1
2568,4107308,0,1628940695000000000,0,4,3.0,1
2569,4107459,0,1628942446000000000,0,4,2.0,1
2570,4107557,0,1628943730000000000,0,0,9.0,0
2571,4107813,0,1628946503000000000,0,15,3.0,1
2572,4107830,0,1628946638000000000,0,6,2.0,1
2573,4107863,0,1628946950000000000,0,3,2.0,1
2574,4107989,0,1628948161000000000,0,103,2.0,1
2575,4108250,0,1628950746000000000,0,154,2.0,1
2576,4108275,0,1628950910000000000,0,3,2.0,1
2577,4108278,0,1628950927000000000,0,3,2.0,1
2578,4108659,0,1628954863000000000,0,0,2.0,0
2579,4108698,0,1628955309000000000,0,0,2.0,0
2580,4108777,0,1628956204000000000,0,0,2.0,0
2581,4108821,0,1628956767000000000,0,81,6.0,1
2582,4109444,0,1628964711000000000,0,21,6.0,1
2583,4109555,0,1628966224000000000,0,46,1.0,1
2584,4109621,0,1628967032000000000,0,174,2.0,1
2585,4112148,0,1629016135000000000,0,5,2.0,1
2586,4112479,0,1629020565000000000,0,3,2.0,1
2587,4112757,0,1629024085000000000,0,3,2.0,1
2588,4112772,0,1629024382000000000,0,3,3.0,1
2589,4112803,0,1629024933000000000,0,3,3.0,1
2590,4112841,0,1629025439000000000,0,3,3.0,1
2591,4113495,0,1629034215000000000,0,343,5.0,1
2592,4113662,0,1629036334000000000,0,3,2.0,1
2593,4113835,0,1629038378000000000,0,3,2.0,1
2594,4113840,0,1629038428000000000,0,3,3.0,1
2595,4114081,0,1629041278000000000,0,3,2.0,1
2596,4114162,0,1629042527000000000,0,3,2.0,1
2597,4114175,0,1629042717000000000,0,63,3.0,1
2598,4114186,0,1629042870000000000,0,3,1.0,1
2599,4114230,0,1629043555000000000,0,3,2.0,1
2600,4114271,0,1629044108000000000,0,24,3.0,1
2601,4114334,0,1629045161000000000,0,0,3.0,0
2602,4114348,0,1629045376000000000,0,3,2.0,1
2603,4114410,0,1629046227000000000,0,0,2.0,0
2604,4114501,0,1629047518000000000,0,0,2.0,0
2605,4114881,0,1629053361000000000,0,3,2.0,1
2606,4116329,0,1629090388000000000,0,3,2.0,1
2607,4116390,0,1629091806000000000,0,3,2.0,1
2608,4116391,0,1629091817000000000,0,68,2.0,1
2609,4116501,0,1629094193000000000,0,47,5.0,1
2610,4116616,0,1629096660000000000,0,3,2.0,1
2611,4116671,0,1629097882000000000,0,3,2.0,1
2612,4116751,0,1629099171000000000,0,3,2.0,1
2613,4116755,0,1629099234000000000,0,3,2.0,1
2614,4116789,0,1629099731000000000,0,3,2.0,1
2615,4116895,0,1629101389000000000,0,3,1.0,1
2616,4116931,0,1629101899000000000,0,91,2.0,1
2617,4116948,0,1629102037000000000,0,185,2.0,1
2618,4116987,0,1629102745000000000,0,538,10.0,1
2619,4117014,0,1629103018000000000,0,0,10.0,0
2620,4117051,0,1629103510000000000,0,133,1.0,1
2621,4117065,0,1629103647000000000,0,125,3.0,1
2622,4117105,0,1629104110000000000,0,0,2.0,0
2623,4117156,0,1629104918000000000,0,11,3.0,1
2624,4117231,0,1629106046000000000,0,5,3.0,1
2625,4117257,0,1629106280000000000,0,9,3.0,1
2626,4117265,0,1629106327000000000,0,8,1.0,1
2627,4117325,0,1629107056000000000,0,0,1.0,0
2628,4117366,0,1629107717000000000,0,0,2.0,0
2629,4117400,0,1629108159000000000,0,0,2.0,0
2630,4117493,0,1629109653000000000,0,0,2.0,0
2631,4117576,0,1629111024000000000,0,3,2.0,1
2632,4117586,0,1629111168000000000,0,3,2.0,1
2633,4117651,0,1629112257000000000,0,52,1.0,1
2634,4117732,0,1629113431000000000,0,3,3.0,1
2635,4117747,0,1629113711000000000,0,3,1.0,1
2636,4117893,0,1629115906000000000,0,156,2.0,1
2637,4117939,0,1629116719000000000,0,53,2.0,1
2638,4117981,0,1629117398000000000,0,0,2.0,0
2639,4117985,0,1629117424000000000,0,139,2.0,1
2640,4118278,0,1629120969000000000,0,0,2.0,0
2641,4118291,0,1629121052000000000,0,3,2.0,1
2642,4118375,0,1629122126000000000,0,62,2.0,1
2643,4118395,0,1629122541000000000,0,3,2.0,1
2644,4118767,0,1629127754000000000,0,43,2.0,1
2645,4118804,0,1629128361000000000,0,5,1.0,1
2646,4118952,0,1629130455000000000,0,3,3.0,1
2647,4118992,0,1629131018000000000,0,3,2.0,1
2648,4119076,0,1629132222000000000,0,3,2.0,1
2649,4119078,0,1629132281000000000,0,3,2.0,1
2650,4119190,0,1629134115000000000,0,3,2.0,1
2651,4119230,0,1629134720000000000,0,3,2.0,1
2652,4119384,0,1629137248000000000,0,0,2.0,0
2653,4119467,0,1629138915000000000,0,3,4.0,1
2654,4119523,0,1629140159000000000,0,0,4.0,0
2655,4119545,0,1629140593000000000,0,4,1.0,1
2656,4119586,0,1629141543000000000,0,3,2.0,1
2657,4120960,0,1629180779000000000,0,3,1.0,1
2658,4121082,0,1629182991000000000,0,5,3.0,1
2659,4121086,0,1629183069000000000,0,0,4.0,0
2660,4121230,0,1629185650000000000,0,15,3.0,1
2661,4121258,0,1629186135000000000,0,3,4.0,1
2662,4121290,1,1629186528000000000,0,446,5.0,1
2663,4121327,0,1629186991000000000,0,3,2.0,1
2664,4121351,0,1629187452000000000,0,46,2.0,1
2665,4121355,0,1629187510000000000,0,21,1.0,1
2666,4121359,0,1629187602000000000,0,749,2.0,1
2667,4121365,0,1629187751000000000,0,3,2.0,1
2668,4121374,0,1629187869000000000,0,2,3.0,1
2669,4121428,0,1629188700000000000,0,3,2.0,1
2670,4121460,0,1629189195000000000,0,84,1.0,1
2671,4121470,0,1629189416000000000,0,0,1.0,0
2672,4121512,0,1629190225000000000,0,0,2.0,0
2673,4121520,0,1629190338000000000,0,4,3.0,1
2674,4121527,0,1629190436000000000,0,3,3.0,1
2675,4121546,0,1629190771000000000,0,3,2.0,1
2676,4121549,0,1629190877000000000,0,5,3.0,1
2677,4121562,0,1629191072000000000,0,3,1.0,1
2678,4121600,0,1629191664000000000,0,3,3.0,1
2679,4121617,0,1629191980000000000,0,63,4.0,1
2680,4121664,0,1629192758000000000,0,6,1.0,1
2681,4121730,0,1629193878000000000,0,3,3.0,1
2682,4121740,0,1629193989000000000,0,3,1.0,1
2683,4121887,0,1629196241000000000,0,3,1.0,1
2684,4121907,0,1629196524000000000,0,3,3.0,1
2685,4121996,0,1629197905000000000,0,13,2.0,1
2686,4122004,0,1629197998000000000,0,3,1.0,1
2687,4122076,0,1629198993000000000,0,0,1.0,0
2688,4122098,0,1629199307000000000,0,3,2.0,1
2689,4122103,0,1629199361000000000,0,3,3.0,1
2690,4122169,0,1629200264000000000,0,0,3.0,0
2691,4122181,0,1629200453000000000,0,42,2.0,1
2692,4122381,0,1629202843000000000,0,8,2.0,1
2693,4122729,0,1629207207000000000,0,15,2.0,1
2694,4122773,0,1629207603000000000,0,51,3.0,1
2695,4122895,0,1629209235000000000,0,3,2.0,1
2696,4122919,0,1629209518000000000,0,61,1.0,1
2697,4123028,1,1629210988000000000,0,186,10.0,1
2698,4123043,0,1629211159000000000,0,3,2.0,1
2699,4123300,0,1629214630000000000,0,3,2.0,1
2700,4123422,0,1629216487000000000,0,44,1.0,1
2701,4123494,0,1629217488000000000,0,3,1.0,1
2702,4123574,0,1629218892000000000,0,1124,8.0,1
2703,4123608,0,1629219501000000000,0,42,8.0,1
2704,4123610,0,1629219560000000000,0,634,5.0,1
2705,4123629,0,1629219983000000000,0,3,3.0,1
2706,4123693,0,1629220839000000000,0,3,2.0,1
2707,4123714,0,1629221258000000000,0,105,3.0,1
2708,4123728,0,1629221444000000000,0,0,2.0,0
2709,4123755,0,1629221751000000000,0,3,3.0,1
2710,4123774,0,1629222006000000000,0,186,3.0,1
2711,4123789,0,1629222153000000000,0,3,3.0,1
2712,4124166,0,1629228743000000000,0,0,2.0,0
2713,4125708,0,1629263213000000000,0,0,10.0,0
2714,4125859,0,1629267337000000000,0,3,2.0,1
2715,4125880,0,1629267702000000000,0,8,1.0,1
2716,4125968,0,1629269325000000000,0,0,1.0,0
2717,4126131,0,1629271791000000000,0,18,5.0,1
2718,4126185,0,1629272534000000000,0,3,3.0,1
2719,4126212,0,1629272974000000000,0,0,4.0,0
2720,4126268,0,1629273730000000000,0,11,2.0,1
2721,4126308,0,1629274256000000000,0,0,2.0,0
2722,4126330,0,1629274628000000000,0,3,3.0,1
2723,4126340,0,1629274803000000000,0,3,2.0,1
2724,4126368,0,1629275438000000000,0,3,1.0,1
2725,4126421,0,1629276129000000000,0,44,3.0,1
2726,4126422,0,1629276136000000000,0,0,2.0,0
2727,4126423,0,1629276152000000000,0,710,5.0,1
2728,4126463,0,1629276791000000000,0,28,3.0,1
2729,4126747,0,1629281386000000000,0,0,2.0,0
2730,4126855,0,1629283184000000000,0,3,2.0,1
2731,4127001,0,1629285140000000000,0,0,2.0,0
2732,4127148,0,1629287196000000000,0,0,2.0,0
2733,4127155,0,1629287314000000000,0,3,3.0,1
2734,4127197,0,1629287885000000000,0,0,3.0,0
2735,4127237,0,1629288511000000000,0,47,3.0,1
2736,4127309,0,1629289600000000000,0,5,2.0,1
2737,4127363,0,1629290253000000000,0,3,2.0,1
2738,4127460,0,1629291484000000000,0,3,2.0,1
2739,4127609,0,1629293454000000000,0,35,2.0,1
2740,4127615,0,1629293568000000000,0,26,2.0,1
2741,4127639,0,1629293815000000000,0,3,2.0,1
2742,4127712,0,1629294542000000000,0,45,2.0,1
2743,4127857,0,1629296126000000000,0,0,2.0,0
2744,4127909,0,1629296817000000000,0,23,1.0,1
2745,4128041,0,1629298155000000000,0,3,2.0,1
2746,4128077,0,1629298675000000000,0,3,2.0,1
2747,4128139,0,1629299349000000000,0,3,3.0,1
2748,4128168,0,1629299762000000000,0,57,2.0,1
2749,4128169,0,1629299770000000000,0,3,5.0,1
2750,4128491,0,1629301350000000000,0,3,1.0,1
2751,4128530,0,1629301756000000000,0,6,3.0,1
2752,4128546,0,1629302029000000000,0,0,3.0,0
2753,4128791,0,1629302662000000000,0,0,3.0,0
2754,4128919,0,1629304014000000000,0,87,2.0,1
2755,4129125,0,1629304501000000000,0,3,2.0,1
2756,4129133,0,1629304596000000000,0,5,2.0,1
2757,4129146,0,1629304782000000000,0,3,2.0,1
2758,4129190,0,1629305476000000000,0,29,3.0,1
2759,4129204,0,1629305783000000000,0,926,3.0,1
2760,4129223,0,1629305957000000000,0,3,2.0,1
2761,4129224,0,1629305970000000000,0,3,2.0,1
2762,4129228,0,1629305999000000000,0,3,2.0,1
2763,4129255,0,1629306449000000000,0,3,2.0,1
2764,4129262,0,1629306535000000000,0,3,2.0,1
2765,4129309,0,1629307352000000000,0,13,2.0,1
2766,4129324,0,1629307573000000000,0,0,2.0,0
2767,4129345,0,1629307923000000000,0,19,2.0,1
2768,4129395,0,1629308726000000000,0,248,2.0,1
2769,4129453,0,1629309805000000000,0,13,2.0,1
2770,4129676,0,1629310004000000000,0,833,2.0,1
2771,4129860,0,1629313291000000000,0,40,3.0,1
2772,4131130,0,1629348628000000000,0,3,3.0,1
2773,4131242,0,1629351713000000000,0,9,3.0,1
2774,4131360,1,1629354189000000000,0,3,3.0,1
2775,4131414,0,1629355081000000000,0,0,3.0,0
2776,4131473,0,1629356055000000000,0,3,1.0,1
2777,4131490,0,1629356231000000000,0,196,3.0,1
2778,4131545,0,1629357203000000000,0,3,3.0,1
2779,4131558,0,1629357421000000000,0,3,3.0,1
2780,4131566,0,1629357628000000000,0,3,2.0,1
2781,4131578,0,1629357758000000000,0,3,3.0,1
2782,4131622,0,1629358349000000000,0,5,2.0,1
2783,4131658,0,1629358955000000000,0,3,2.0,1
2784,4131698,0,1629359552000000000,0,0,2.0,0
2785,4131836,0,1629361818000000000,0,5,2.0,1
2786,4131841,0,1629361840000000000,0,3,2.0,1
2787,4131872,0,1629362367000000000,0,3,2.0,1
2788,4131900,0,1629362767000000000,0,3,2.0,1
2789,4131938,0,1629363280000000000,0,3,1.0,1
2790,4131948,0,1629363361000000000,0,3,2.0,1
2791,4131951,0,1629363436000000000,0,3,3.0,1
2792,4131967,0,1629363661000000000,0,2,2.0,1
2793,4131970,0,1629363700000000000,0,3,1.0,1
2794,4131998,0,1629364206000000000,0,3,1.0,1
2795,4132028,0,1629364647000000000,0,0,2.0,0
2796,4132054,1,1629364953000000000,0,3,3.0,1
2797,4132068,0,1629365185000000000,0,0,1.0,0
2798,4132092,0,1629365607000000000,0,0,3.0,0
2799,4132100,0,1629365765000000000,0,0,3.0,0
2800,4132106,0,1629365847000000000,0,0,2.0,0
2801,4132110,0,1629365940000000000,0,0,3.0,0
2802,4132137,0,1629366405000000000,0,4,3.0,1
2803,4132172,0,1629366939000000000,0,0,3.0,0
2804,4132177,0,1629367063000000000,0,0,3.0,0
2805,4132188,0,1629367315000000000,0,36,2.0,1
2806,4132246,0,1629368218000000000,0,3,3.0,1
2807,4132257,0,1629368406000000000,0,3,1.0,1
2808,4132282,0,1629368852000000000,0,0,1.0,0
2809,4132305,0,1629369280000000000,0,0,1.0,0
2810,4132314,0,1629369405000000000,0,0,3.0,0
2811,4132319,0,1629369482000000000,0,4,3.0,1
2812,4132401,0,1629370703000000000,0,0,3.0,0
2813,4132417,0,1629370860000000000,0,3,2.0,1
2814,4132472,0,1629371806000000000,0,3,1.0,1
2815,4132672,0,1629375220000000000,0,3,2.0,1
2816,4132719,0,1629375978000000000,0,1,2.0,1
2817,4132839,0,1629377912000000000,0,0,2.0,0
2818,4133076,0,1629380968000000000,0,3,2.0,1
2819,4133082,0,1629381034000000000,0,42,2.0,1
2820,4133151,0,1629381892000000000,0,3,2.0,1
2821,4133183,0,1629382321000000000,0,3,2.0,1
2822,4133187,0,1629382343000000000,0,3,2.0,1
2823,4133256,0,1629383149000000000,0,48,2.0,1
2824,4133265,0,1629383232000000000,0,0,2.0,0
2825,4133314,0,1629383805000000000,0,3,1.0,1
2826,4133324,0,1629383910000000000,0,3,2.0,1
2827,4133355,0,1629384233000000000,0,42,3.0,1
2828,4133433,0,1629385170000000000,0,4,2.0,1
2829,4133489,0,1629385887000000000,0,158,3.0,1
2830,4133518,0,1629386307000000000,0,3,2.0,1
2831,4133568,0,1629386925000000000,0,162,2.0,1
2832,4133579,1,1629387029000000000,0,179,4.0,1
2833,4133616,0,1629387504000000000,0,3,2.0,1
2834,4133682,0,1629388306000000000,0,3,2.0,1
2835,4133773,0,1629389689000000000,0,43,6.0,1
2836,4133830,0,1629390429000000000,0,8,2.0,1
2837,4133848,0,1629390704000000000,0,60,3.0,1
2838,4133855,0,1629390816000000000,0,30,3.0,1
2839,4133899,0,1629391311000000000,0,3,5.0,1
2840,4133955,0,1629391962000000000,0,96,3.0,1
2841,4134365,0,1629398120000000000,0,223,2.0,1
2842,4135781,0,1629435435000000000,0,3,2.0,1
2843,4135802,0,1629436050000000000,0,161,1.0,1
2844,4135922,0,1629439111000000000,0,0,1.0,0
2845,4136176,0,1629443550000000000,0,0,1.0,0
2846,4136214,0,1629443945000000000,0,0,6.0,0
2847,4136344,0,1629445510000000000,0,74,3.0,1
2848,4136373,0,1629445881000000000,0,9,2.0,1
2849,4136509,0,1629448102000000000,0,187,1.0,1
2850,4136532,1,1629448414000000000,0,11,1.0,1
2851,4136574,0,1629448958000000000,0,400,6.0,1
2852,4136640,0,1629450098000000000,0,3,3.0,1
2853,4136674,0,1629450829000000000,0,3,2.0,1
2854,4136702,0,1629451171000000000,0,47,2.0,1
2855,4136720,0,1629451448000000000,0,13,5.0,1
2856,4136763,0,1629452156000000000,0,0,2.0,0
2857,4136964,0,1629455780000000000,0,3,2.0,1
2858,4137200,0,1629459375000000000,0,3,2.0,1
2859,4137453,0,1629463169000000000,0,10,2.0,1
2860,4137459,0,1629463255000000000,0,3,3.0,1
2861,4137470,0,1629463515000000000,0,3,2.0,1
2862,4137646,0,1629465592000000000,0,3,2.0,1
2863,4137758,0,1629466935000000000,0,79,5.0,1
2864,4137826,0,1629467555000000000,0,3,2.0,1
2865,4137981,0,1629469177000000000,0,0,4.0,0
2866,4138115,0,1629470830000000000,0,3,3.0,1
2867,4138234,0,1629472114000000000,0,3,3.0,1
2868,4138255,0,1629472321000000000,0,321,3.0,1
2869,4138302,0,1629472831000000000,0,3,2.0,1
2870,4138397,0,1629473744000000000,0,40,3.0,1
2871,4138398,0,1629473751000000000,0,4,4.0,1
2872,4138410,0,1629473892000000000,0,20,3.0,1
2873,4138443,0,1629474295000000000,0,0,2.0,0
2874,4138471,0,1629474527000000000,0,0,2.0,0
2875,4138513,0,1629475104000000000,0,3,2.0,1
2876,4138517,0,1629475130000000000,0,6,2.0,1
2877,4138527,0,1629475187000000000,0,3,2.0,1
2878,4138554,0,1629475494000000000,0,7,5.0,1
2879,4138578,0,1629475723000000000,0,0,5.0,0
2880,4138752,0,1629478116000000000,0,3,2.0,1
2881,4138759,0,1629478163000000000,0,98,1.0,1
2882,4138776,0,1629478361000000000,0,32,3.0,1
2883,4138784,0,1629478457000000000,0,52,3.0,1
2884,4138817,0,1629478949000000000,0,92,3.0,1
2885,4138819,0,1629479002000000000,0,0,3.0,0
2886,4138891,0,1629480047000000000,0,3,1.0,1
2887,4138899,0,1629480117000000000,0,3,2.0,1
2888,4138901,0,1629480145000000000,0,3,2.0,1
2889,4138925,0,1629480387000000000,0,3,3.0,1
2890,4138936,0,1629480561000000000,0,3,1.0,1
2891,4139031,0,1629481772000000000,0,3,3.0,1
2892,4139125,0,1629482969000000000,0,97,1.0,1
2893,4139176,0,1629483661000000000,0,0,1.0,0
2894,4139183,0,1629483781000000000,0,7,1.0,1
2895,4139211,0,1629484216000000000,0,3,3.0,1
2896,4139286,0,1629485306000000000,0,431,3.0,1
2897,4139295,0,1629485461000000000,0,3,1.0,1
2898,4139332,0,1629486005000000000,0,3,1.0,1
2899,4139469,0,1629488257000000000,0,46,3.0,1
2900,4141053,0,1629524935000000000,0,4,4.0,1
2901,4141653,0,1629534657000000000,0,2,4.0,1
2902,4141703,0,1629535637000000000,0,3,3.0,1
2903,4141826,0,1629537881000000000,0,367,4.0,1
2904,4141839,0,1629538026000000000,0,0,3.0,0
2905,4141874,0,1629538610000000000,0,3,3.0,1
2906,4142030,0,1629541548000000000,0,90,3.0,1
2907,4142105,0,1629542695000000000,0,3,2.0,1
2908,4142240,0,1629545588000000000,0,85,1.0,1
2909,4142252,0,1629545790000000000,0,2,2.0,1
2910,4142288,0,1629546280000000000,0,0,1.0,0
2911,4142351,0,1629547334000000000,0,29,2.0,1
2912,4142380,0,1629547755000000000,0,0,2.0,0
2913,4142456,0,1629548762000000000,0,62,2.0,1
2914,4142463,0,1629548895000000000,0,0,2.0,0
2915,4142727,0,1629552695000000000,0,0,2.0,0
2916,4143021,0,1629556308000000000,0,0,2.0,0
2917,4143762,0,1629566391000000000,0,0,2.0,0
2918,4144021,0,1629569939000000000,0,0,3.0,0
2919,4151247,0,1629705343000000000,0,32,1.0,1
2920,4151495,0,1629709053000000000,0,16,1.0,1
2921,4151832,1,1629714466000000000,0,86,3.0,1
2922,4151944,0,1629715931000000000,0,50,5.0,1
2923,4152040,0,1629717633000000000,0,357,3.0,1
2924,4152213,0,1629719658000000000,0,64,2.0,1
2925,4152221,0,1629719825000000000,0,9,2.0,1
2926,4152366,0,1629721665000000000,0,0,5.0,0
2927,4152621,0,1629725018000000000,0,59,2.0,1
2928,4152917,0,1629728738000000000,0,41,1.0,1
2929,4152938,0,1629728994000000000,0,9,2.0,1
2930,4152973,0,1629729389000000000,0,8,2.0,1
2931,4153043,0,1629730303000000000,0,232,2.0,1
2932,4153188,0,1629732178000000000,0,77,2.0,1
2933,4153217,0,1629732582000000000,0,5,3.0,1
2934,4153228,0,1629732708000000000,0,56,3.0,1
2935,4153582,0,1629737740000000000,0,163,2.0,1
2936,4153588,0,1629737931000000000,0,27,2.0,1
2937,4153739,0,1629740393000000000,0,3,2.0,1
2938,4153812,0,1629741691000000000,0,6,2.0,1
2939,4153817,0,1629741756000000000,0,432,2.0,1
2940,4153979,0,1629744151000000000,0,0,2.0,0
2941,4154116,0,1629746662000000000,0,0,2.0,0
2942,4156101,0,1629790585000000000,0,149,3.0,1
2943,4156610,0,1629798473000000000,0,0,3.0,0
2944,4156678,0,1629799588000000000,0,5,3.0,1
2945,4156697,0,1629799860000000000,0,46,2.0,1
2946,4156770,0,1629801001000000000,0,7,2.0,1
2947,4156807,0,1629801639000000000,0,43,2.0,1
2948,4156953,0,1629803769000000000,0,1031,3.0,1
2949,4157065,0,1629805246000000000,0,4,2.0,1
2950,4157094,0,1629805827000000000,0,5,2.0,1
2951,4157390,0,1629810123000000000,0,8,2.0,1
2952,4157463,0,1629811064000000000,0,3,2.0,1
2953,4157776,0,1629814880000000000,0,0,2.0,0
2954,4158168,0,1629819185000000000,0,17,1.0,1
2955,4158392,0,1629822516000000000,0,5,3.0,1
2956,4158465,0,1629823414000000000,0,260,3.0,1
2957,4158478,0,1629823666000000000,0,174,2.0,1
2958,4158525,0,1629824383000000000,0,42,1.0,1
2959,4158530,0,1629824413000000000,0,0,1.0,0
2960,4158547,0,1629824623000000000,0,58,3.0,1
2961,4158697,0,1629826527000000000,0,208,3.0,1
2962,4158709,0,1629826640000000000,0,448,3.0,1
2963,4158922,0,1629829790000000000,0,4,4.0,1
2964,4159039,0,1629831501000000000,0,7,2.0,1
2965,4162856,0,1629899371000000000,0,0,2.0,0
2966,4163186,0,1629903246000000000,0,0,2.0,0
2967,4163207,0,1629903569000000000,0,3,2.0,1
2968,4163305,0,1629905079000000000,0,2,3.0,1
2969,4163536,0,1629907620000000000,0,2,3.0,1
2970,4166609,0,1629969771000000000,0,5,2.0,1
2971,4166766,0,1629972378000000000,0,7,3.0,1
2972,4167396,0,1629980922000000000,0,23,5.0,1
2973,4168057,0,1629988631000000000,0,14,3.0,1
2974,4168207,0,1629990707000000000,0,23,2.0,1
2975,4168371,0,1629993112000000000,0,45,3.0,1
2976,4168919,0,1630000252000000000,0,4,2.0,1
2977,4169086,0,1630002558000000000,0,0,10.0,0
2978,4171374,0,1630050506000000000,0,0,2.0,0
2979,4171477,0,1630051649000000000,0,0,3.0,0
2980,4171540,0,1630052572000000000,0,45,2.0,1
2981,4171544,0,1630052654000000000,0,0,2.0,0
2982,4171881,0,1630056842000000000,0,0,2.0,0
2983,4171883,0,1630056889000000000,0,0,2.0,0
2984,4172186,0,1630061658000000000,0,95,3.0,1
2985,4172194,0,1630061811000000000,0,0,3.0,0
2986,4172770,0,1630069435000000000,0,0,3.0,0
2987,4172926,0,1630071240000000000,0,55,2.0,1
2988,4173218,0,1630074382000000000,0,27,2.0,1
2989,4174135,0,1630085175000000000,0,3,3.0,1
2990,4174211,0,1630085998000000000,0,95,3.0,1
2991,4174440,0,1630089136000000000,0,0,3.0,0
2992,4177105,0,1630140815000000000,0,2800,51.0,1
2993,4177203,0,1630142538000000000,0,7,1.0,1
2994,4178646,0,1630161299000000000,0,62,3.0,1
2995,4178903,0,1630164321000000000,0,112,12.0,1
2996,4178973,0,1630165135000000000,0,0,12.0,0
2997,4187171,0,1630310056000000000,0,9,2.0,1
2998,4187558,0,1630316776000000000,0,8,2.0,1
2999,4187639,0,1630318250000000000,0,3,2.0,1
3000,4188221,0,1630328339000000000,0,16,2.0,1
3001,4188433,0,1630331263000000000,0,0,3.0,0
3002,4189728,0,1630347301000000000,0,549,2.0,1
3003,4191363,0,1630381879000000000,0,0,2.0,0
3004,4191840,0,1630394568000000000,0,61,2.0,1
3005,4191880,0,1630395149000000000,0,0,5.0,0
3006,4191939,0,1630396302000000000,0,3,3.0,1
3007,4191941,0,1630396311000000000,0,5,5.0,1
3008,4192131,0,1630399197000000000,0,72,3.0,1
3009,4192499,0,1630406119000000000,0,0,2.0,0
3010,4192683,0,1630409178000000000,0,0,2.0,0
3011,4192733,0,1630410225000000000,0,0,2.0,0
3012,4192879,0,1630412602000000000,0,0,2.0,0
3013,4193141,0,1630416116000000000,0,5,3.0,1
3014,4193474,0,1630420007000000000,0,3,3.0,1
3015,4193525,0,1630420628000000000,0,3,2.0,1
3016,4194139,0,1630427547000000000,0,22,2.0,1
3017,4197085,0,1630480923000000000,0,3,3.0,1
3018,4197399,0,1630482056000000000,0,0,3.0,0
3019,4197630,0,1630485624000000000,0,0,1.0,0
3020,4197821,0,1630489040000000000,0,21,1.0,1
3021,4197974,0,1630491884000000000,0,8,3.0,1
3022,4198007,0,1630492378000000000,0,52,4.0,1
3023,4198537,0,1630501223000000000,0,1154,2.0,1
3024,4201190,0,1630557055000000000,0,3,2.0,1
3025,4201546,0,1630565746000000000,0,3,3.0,1
3026,4201798,0,1630569680000000000,0,0,1.0,0
3027,4201860,0,1630570637000000000,0,3,1.0,1
3028,4202004,0,1630573009000000000,0,69,1.0,1
3029,4202658,0,1630583139000000000,0,0,2.0,0
3030,4202926,0,1630585307000000000,0,11,3.0,1
3031,4202948,0,1630585773000000000,0,3,2.0,1
3032,4204169,0,1630602861000000000,0,486,1.0,1
3033,4206055,0,1630648407000000000,0,22,1.0,1
3034,4206157,0,1630650632000000000,0,11,2.0,1
3035,4206178,0,1630651035000000000,0,89,2.0,1
3036,4206252,0,1630652395000000000,0,105,2.0,1
3037,4206447,0,1630655710000000000,0,0,2.0,0
3038,4206720,0,1630660656000000000,0,50,2.0,1
3039,4207100,0,1630667924000000000,0,43,2.0,1
3040,4207845,0,1630679320000000000,0,105,1.0,1
3041,4208213,0,1630683884000000000,0,3,3.0,1
3042,4208324,0,1630685387000000000,0,3,3.0,1
3043,4211358,0,1630744818000000000,0,18,2.0,1
3044,4211551,0,1630747792000000000,0,3,3.0,1
3045,4212151,0,1630757472000000000,0,49,3.0,1
3046,4217780,0,1630851209000000000,0,92,8.0,1
3047,4218059,0,1630854812000000000,0,29,3.0,1
3048,4218461,0,1630861012000000000,0,27,3.0,1
